StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,modal_retraction,modal_falsity,MR_time_First Click,MR_time_Last Click,MR_time_Page Submit,MR_time_Click Count,attitude_retraction,attitude_falsity,attitude_time_First Click,attitude_time_Last Click,attitude_time_Page Submit,attitude_time_Click Count,non_retraction,non_falsity,non_time_First Click,non_time_Last Click,non_time_Page Submit,non_time_Click Count,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES,FL_28_DO,Modal_DO,Attitude_DO,Non-modal_DO
2/19/2019 10:14,2/19/2019 10:15,0,,100,39,1,2/19/2019 10:15,R_C7d5bbXR09unBpT,,,,,,,anonymous,EN,,,,,,,,,,,,,5,,17.068,18.348,19.119,2,,39,2,,5,,2,7,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:13,2/19/2019 10:15,0,,100,104,1,2/19/2019 10:15,R_NUBJwcin5ZfBgWJ,,,,,,,anonymous,EN,,,,,,,,1,43.063,43.063,50.986,1,,,,,,,,51,1,,5,,5,5,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,59,1,2/19/2019 10:15,R_3JryXoto2nGINSQ,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,18.667,39.354,40.269,7,,33,1,,5,,6,6,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:15,2/19/2019 10:15,0,,100,18,1,2/19/2019 10:15,R_eJXz5BspgvlSw6J,,,,,,,anonymous,EN,,5,0.557,1.172,1.697,2,,,,,,,,,,,,,,26,1,,1,,6,5,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,78,1,2/19/2019 10:15,R_RlVtmcM7esXwJqN,,,,,,,anonymous,EN,7,,12.814,12.814,13.694,1,,,,,,,,,,,,,,39,1,,5,,6,4,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,52,1,2/19/2019 10:15,R_2BfDNdwvQLXgYpT,,,,,,,anonymous,EN,,,,,,,,7,27.403,27.403,28.231,1,,,,,,,,24,1,,5,,4,4,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,83,1,2/19/2019 10:15,R_vZHWHSd161yorzX,,,,,,,anonymous,EN,,,,,,,7,,21.444,21.444,30.242,1,,,,,,,,25,2,,1,,5,5,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,88,1,2/19/2019 10:15,R_2QXmcYFJfoaEusB,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,35.459,35.459,36.472,1,,23,1,,5,,2,8,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,97,1,2/19/2019 10:15,R_2SJfj23g5VvZff7,,,,,,,anonymous,EN,,,,,,,,,,,,,,6,31.53,31.53,34.025,1,,41,2,,2,,2,8,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,82,1,2/19/2019 10:15,R_bPE6Od37cCsGLmx,,,,,,,anonymous,EN,7,,33.12,33.12,33.863,1,,,,,,,,,,,,,,28,1,,2,,2,6,Modal,modal|modal_retraction|MR_time,,
